Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L1905,E039,P020,30-09-2025,6,Yes
L1906,E020,P009,10-02-2025,6,No
L1907,E036,P047,29-06-2025,6,Yes
L1908,E035,P090,10-01-2025,9,Yes
L1909,E040,P056,05-01-2025,8,No
L1910,E037,P056,15-04-2025,7,No
L1911,E003,P076,15-04-2025,7,No
L1912,E032,P072,09-09-2025,3,Yes
L1913,E004,P009,07-05-2025,5,Yes
L1914,E047,P074,22-03-2025,5,Yes
L1915,E004,P038,28-10-2025,7,Yes
L1916,E037,P086,04-01-2025,6,Yes
L1917,E007,P013,10-02-2025,1,No
L1918,E005,P004,09-05-2025,3,No
L1919,E001,P026,06-08-2025,8,No
L1920,E040,P097,11-10-2025,10,No
L1921,E011,P058,09-08-2025,5,Yes
L1922,E007,P071,07-05-2025,9,Yes
L1923,E025,P085,24-04-2025,3,Yes
L1924,E018,P024,28-06-2025,5,No
L1925,E020,P011,11-06-2025,6,No
L1926,E031,P091,26-09-2025,6,Yes
L1927,E040,P087,12-06-2025,2,Yes
L1928,E027,P052,09-07-2025,1,No
L1929,E019,P097,20-03-2025,10,No
L1930,E002,P099,18-10-2025,8,Yes
L1931,E001,P014,12-02-2025,5,Yes
L1932,E046,P056,07-04-2025,9,No
L1933,E024,P023,30-06-2025,7,No
L1934,E047,P007,04-09-2025,3,No
L1935,E024,P092,22-04-2025,2,No
L1936,E039,P003,09-12-2025,3,Yes
L1937,E030,P075,10-10-2025,3,Yes
L1938,E048,P009,14-11-2025,10,Yes
L1939,E019,P053,30-04-2025,8,Yes
L1940,E022,P013,20-12-2025,6,Yes
L1941,E023,P098,18-12-2025,3,Yes
L1942,E013,P023,27-07-2025,9,Yes
L1943,E044,P016,24-02-2025,10,No
L1944,E032,P049,11-10-2025,1,Yes
L1945,E014,P032,29-11-2025,4,Yes
L1946,E029,P047,07-05-2025,3,Yes
L1947,E022,P077,19-09-2025,1,Yes
L1948,E036,P036,14-01-2025,6,No
L1949,E038,P061,17-03-2025,5,Yes
L1950,E032,P093,04-06-2025,5,No
L1951,E040,P061,30-11-2025,1,Yes
L1952,E009,P030,25-01-2025,1,No
L1953,E020,P037,30-11-2025,7,No
L1954,E005,P054,05-06-2025,6,Yes
L1955,E017,P078,22-04-2025,3,No
L1956,E037,P060,05-02-2025,1,No
L1957,E016,P062,20-11-2025,2,No
L1958,E009,P039,02-10-2025,10,No
L1959,E020,P066,05-03-2025,4,Yes
L1960,E024,P076,19-11-2025,2,No
L1961,E027,P071,08-06-2025,4,No
L1962,E008,P098,18-02-2025,2,Yes
L1963,E044,P013,11-09-2025,10,Yes
L1964,E034,P056,30-12-2025,8,No
L1965,E017,P034,24-05-2025,2,No
L1966,E045,P032,19-10-2025,2,Yes
L1967,E014,P002,04-03-2025,10,Yes
L1968,E009,P083,06-04-2025,4,Yes
L1969,E046,P025,25-05-2025,9,Yes
L1970,E006,P033,23-10-2025,9,Yes
L1971,E044,P025,18-09-2025,9,No
L1972,E011,P073,06-07-2025,2,No
L1973,E030,P027,08-11-2025,2,No
L1974,E026,P062,15-12-2025,3,No
L1975,E009,P072,27-06-2025,9,No
L1976,E043,P094,30-09-2025,2,Yes
L1977,E033,P021,14-10-2025,4,No
L1978,E013,P010,24-11-2025,6,Yes
L1979,E005,P068,22-02-2025,7,Yes
L1980,E044,P055,21-02-2025,9,Yes
L1981,E012,P082,21-04-2025,2,No
L1982,E009,P100,26-02-2025,2,No
L1983,E039,P028,03-01-2025,9,No
L1984,E004,P077,11-05-2025,1,Yes
L1985,E038,P087,23-01-2025,8,Yes
L1986,E025,P087,11-07-2025,4,No
L1987,E047,P087,08-04-2025,8,No
L1988,E031,P014,08-10-2025,6,No
L1989,E031,P097,17-07-2025,2,No
L1990,E032,P029,03-07-2025,9,No
L1991,E032,P081,15-02-2025,9,Yes
L1992,E041,P046,26-11-2025,1,No
L1993,E029,P086,27-04-2025,10,Yes
L1994,E017,P048,31-08-2025,2,No
L1995,E030,P041,13-04-2025,6,No
L1996,E021,P082,14-03-2025,6,No
L1997,E016,P059,07-10-2025,6,Yes
L1998,E007,P055,04-09-2025,2,No
L1999,E022,P070,06-07-2025,6,No
L2000,E041,P022,24-03-2025,4,No
L2001,E013,P034,27-11-2025,7,Yes
L2002,E022,P093,22-04-2025,4,Yes
L2003,E048,P040,16-04-2025,8,No
L2004,E002,P009,28-05-2025,8,Yes
L2005,E042,P074,30-05-2025,7,No
L2006,E014,P002,26-12-2025,10,No
L2007,E023,P084,09-01-2025,4,No
L2008,E033,P085,12-05-2025,7,Yes
L2009,E049,P057,05-03-2025,1,Yes
L2010,E018,P001,31-01-2025,7,Yes
L2011,E009,P044,05-07-2025,4,Yes
L2012,E038,P017,30-11-2025,10,Yes
L2013,E005,P056,12-04-2025,9,No
L2014,E028,P087,15-10-2025,4,No
L2015,E020,P010,25-04-2025,7,No
L2016,E040,P033,12-05-2025,2,Yes
L2017,E029,P010,28-05-2025,4,Yes
L2018,E043,P010,21-07-2025,9,Yes
L2019,E035,P090,16-11-2025,6,No
L2020,E008,P011,28-01-2025,9,No
L2021,E048,P009,04-02-2025,4,No
L2022,E021,P029,30-12-2025,10,Yes
L2023,E008,P042,17-07-2025,1,No
L2024,E040,P089,24-08-2025,1,No
L2025,E033,P041,03-03-2025,5,No
L2026,E027,P081,12-09-2025,7,No
L2027,E045,P063,04-03-2025,4,No
L2028,E010,P023,02-09-2025,2,Yes
L2029,E008,P050,23-07-2025,1,No
L2030,E019,P059,21-11-2025,1,No
L2031,E002,P060,11-11-2025,1,No
L2032,E017,P100,27-11-2025,4,No
L2033,E036,P091,02-05-2025,9,No
L2034,E027,P017,10-06-2025,6,Yes
L2035,E006,P083,24-07-2025,7,No
L2036,E021,P037,20-11-2025,9,Yes
L2037,E001,P064,02-04-2025,3,Yes
L2038,E049,P074,21-01-2025,4,Yes
L2039,E003,P054,11-05-2025,10,No
L2040,E032,P097,11-02-2025,7,No
L2041,E017,P053,30-10-2025,7,No
L2042,E022,P028,06-06-2025,1,No
L2043,E036,P067,16-11-2025,3,Yes
L2044,E016,P060,01-06-2025,10,No
L2045,E016,P088,06-08-2025,2,No
L2046,E033,P049,09-04-2025,3,Yes
L2047,E016,P031,17-02-2025,5,Yes
L2048,E001,P094,17-07-2025,10,No
L2049,E003,P017,30-01-2025,8,No
L2050,E003,P082,11-11-2025,10,Yes
L2051,E026,P086,03-04-2025,3,No
L2052,E004,P099,30-07-2025,10,Yes
L2053,E041,P064,22-09-2025,9,No
L2054,E029,P031,14-09-2025,8,No
L2055,E022,P074,05-01-2025,10,Yes
L2056,E018,P093,15-08-2025,1,No
L2057,E009,P026,27-12-2025,9,No
L2058,E043,P026,14-03-2025,2,No
L2059,E038,P049,20-11-2025,10,No
L2060,E002,P019,27-11-2025,5,Yes
L2061,E026,P085,15-06-2025,4,Yes
L2062,E011,P081,29-01-2025,2,Yes
L2063,E046,P005,23-02-2025,8,No
L2064,E037,P039,12-04-2025,3,No
L2065,E007,P002,02-08-2025,3,Yes
L2066,E050,P062,06-06-2025,1,No
L2067,E034,P068,02-05-2025,4,No
L2068,E038,P050,03-05-2025,2,No
L2069,E005,P011,12-12-2025,5,No
L2070,E021,P017,20-12-2025,5,No
L2071,E031,P092,10-05-2025,7,No
L2072,E028,P047,22-09-2025,5,No
L2073,E002,P035,20-10-2025,10,No
L2074,E039,P066,30-08-2025,2,Yes
L2075,E005,P099,31-03-2025,9,No
L2076,E013,P061,17-04-2025,8,Yes
L2077,E012,P072,20-04-2025,8,Yes
L2078,E042,P054,14-07-2025,7,No
L2079,E024,P078,26-07-2025,6,No
L2080,E007,P068,09-10-2025,7,Yes
L2081,E017,P039,18-12-2025,8,Yes
L2082,E004,P085,19-06-2025,2,No
L2083,E021,P052,25-09-2025,1,Yes
L2084,E039,P022,26-08-2025,8,No
L2085,E020,P020,31-12-2025,1,Yes
L2086,E002,P033,23-06-2025,7,Yes
L2087,E014,P013,20-06-2025,5,Yes
L2088,E036,P077,13-01-2025,1,No
L2089,E030,P070,09-05-2025,9,Yes
L2090,E010,P013,08-09-2025,9,Yes
L2091,E020,P017,14-08-2025,9,No
L2092,E005,P022,13-06-2025,3,Yes
L2093,E016,P031,28-10-2025,5,Yes
L2094,E042,P087,12-12-2025,5,Yes
L2095,E005,P016,20-02-2025,9,No
L2096,E004,P093,29-08-2025,8,Yes
L2097,E020,P036,29-12-2025,2,No
L2098,E046,P091,26-01-2025,2,Yes
L2099,E026,P035,30-07-2025,6,Yes
L2100,E049,P074,14-06-2025,10,No
L2101,E045,P096,05-02-2025,6,Yes
L2102,E044,P100,23-12-2025,7,No
L2103,E029,P060,10-01-2025,2,Yes
L2104,E038,P027,14-12-2025,5,No
L2105,E032,P044,04-12-2025,3,No
L2106,E047,P053,02-12-2025,1,No
L2107,E007,P010,10-03-2025,8,Yes
L2108,E031,P073,16-04-2025,9,Yes
L2109,E013,P092,05-09-2025,5,No
L2110,E046,P008,18-07-2025,4,No
L2111,E032,P099,14-12-2025,9,Yes
L2112,E045,P007,04-09-2025,2,Yes
L2113,E030,P003,03-03-2025,4,No
L2114,E024,P066,28-08-2025,3,No
L2115,E042,P078,25-03-2025,3,No
L2116,E021,P060,23-11-2025,10,No
L2117,E023,P062,12-06-2025,6,Yes
L2118,E044,P087,21-01-2025,2,No
L2119,E033,P050,18-06-2025,2,No
L2120,E036,P080,15-09-2025,2,No
L2121,E018,P078,23-01-2025,6,Yes
L2122,E026,P046,11-04-2025,3,No
L2123,E018,P074,05-01-2025,3,Yes
L2124,E031,P094,10-05-2025,7,Yes
L2125,E024,P043,02-08-2025,2,Yes
L2126,E015,P050,27-01-2025,6,No
L2127,E006,P099,11-12-2025,8,No
L2128,E039,P015,19-11-2025,4,No
L2129,E036,P005,23-02-2025,8,Yes
L2130,E046,P005,11-06-2025,10,Yes
L2131,E031,P031,18-09-2025,2,No
L2132,E047,P025,03-01-2025,7,No
L2133,E029,P085,20-05-2025,5,Yes
L2134,E047,P074,31-10-2025,9,Yes
L2135,E040,P037,01-01-2026,6,No
L2136,E026,P073,02-10-2025,6,Yes
L2137,E020,P042,04-07-2025,4,Yes
L2138,E017,P066,22-08-2025,9,Yes
L2139,E033,P081,24-05-2025,7,Yes
L2140,E001,P050,09-06-2025,8,Yes
L2141,E013,P017,31-05-2025,1,No
L2142,E018,P018,30-09-2025,1,No
L2143,E037,P082,29-01-2025,4,No
L2144,E007,P010,05-01-2025,7,Yes
L2145,E044,P002,05-02-2025,7,Yes
L2146,E032,P076,31-12-2025,5,No
L2147,E021,P019,09-12-2025,7,No
L2148,E020,P088,02-08-2025,3,No
L2149,E049,P021,26-04-2025,10,Yes
L2150,E039,P083,20-06-2025,7,Yes
L2151,E037,P055,18-06-2025,10,Yes
L2152,E023,P036,17-06-2025,8,Yes
L2153,E014,P090,16-04-2025,6,No
L2154,E035,P098,11-04-2025,10,Yes
L2155,E046,P055,13-04-2025,6,Yes
L2156,E010,P076,05-11-2025,3,Yes
L2157,E009,P016,30-12-2025,6,Yes
L2158,E028,P007,02-03-2025,8,No
L2159,E019,P064,25-11-2025,9,Yes
L2160,E015,P033,06-11-2025,5,No
L2161,E006,P020,25-04-2025,9,Yes
L2162,E019,P029,10-09-2025,5,Yes
L2163,E047,P016,13-08-2025,8,No
L2164,E003,P061,19-09-2025,5,Yes
L2165,E050,P070,27-10-2025,10,Yes
L2166,E030,P001,28-06-2025,5,No
L2167,E028,P088,24-04-2025,6,No
L2168,E019,P016,29-06-2025,4,No
L2169,E010,P016,31-10-2025,3,Yes
L2170,E048,P015,18-08-2025,7,No
L2171,E048,P048,15-10-2025,1,Yes
L2172,E005,P015,21-08-2025,2,No
L2173,E001,P091,10-03-2025,10,No
L2174,E029,P049,14-09-2025,3,No
L2175,E047,P085,06-01-2025,3,No
L2176,E014,P081,01-01-2025,9,No
L2177,E020,P031,20-01-2025,4,No
L2178,E047,P009,19-02-2025,2,No
L2179,E008,P044,18-10-2025,2,No
L2180,E016,P080,16-10-2025,9,No
L2181,E006,P028,08-05-2025,1,Yes
L2182,E042,P009,05-12-2025,2,No
L2183,E003,P090,10-03-2025,7,Yes
L2184,E049,P022,02-05-2025,1,Yes
L2185,E017,P059,16-09-2025,10,No
L2186,E040,P098,08-06-2025,3,No
L2187,E015,P051,22-09-2025,3,Yes
L2188,E012,P058,03-02-2025,6,Yes
L2189,E043,P099,24-01-2025,5,Yes
L2190,E044,P005,30-03-2025,1,Yes
L2191,E050,P070,27-03-2025,2,No
L2192,E047,P044,09-07-2025,9,Yes
L2193,E038,P052,01-03-2025,9,No
L2194,E039,P085,06-03-2025,8,No
L2195,E016,P062,29-03-2025,2,No
L2196,E036,P011,05-02-2025,7,Yes
L2197,E044,P096,14-10-2025,4,No
L2198,E014,P093,20-02-2025,8,Yes
L2199,E043,P020,23-05-2025,8,No
L2200,E019,P004,28-04-2025,1,Yes
L2201,E023,P016,08-09-2025,6,Yes
L2202,E050,P056,23-01-2025,10,No
L2203,E027,P020,15-09-2025,2,Yes
L2204,E022,P044,06-11-2025,8,No
L2205,E007,P051,21-01-2025,7,Yes
L2206,E007,P069,11-09-2025,6,No
L2207,E012,P083,20-05-2025,10,No
L2208,E044,P079,02-03-2025,1,No
L2209,E035,P037,10-01-2025,9,Yes
L2210,E049,P051,24-03-2025,2,Yes
L2211,E006,P035,26-03-2025,4,Yes
L2212,E009,P083,27-12-2025,7,No
L2213,E047,P083,26-06-2025,1,Yes
L2214,E014,P016,05-09-2025,5,Yes
L2215,E031,P052,25-11-2025,6,No
L2216,E029,P030,11-05-2025,9,No
L2217,E040,P003,27-07-2025,1,Yes
L2218,E009,P098,12-01-2025,2,Yes
L2219,E029,P076,18-08-2025,6,Yes
L2220,E004,P094,28-06-2025,1,Yes
L2221,E047,P021,07-04-2025,8,No
L2222,E026,P052,09-07-2025,8,Yes
L2223,E001,P087,15-09-2025,3,Yes
L2224,E041,P016,16-01-2025,3,Yes
L2225,E026,P007,27-07-2025,7,No
L2226,E031,P033,21-01-2025,5,Yes
L2227,E045,P074,25-05-2025,2,No
L2228,E015,P060,30-12-2025,4,No
L2229,E013,P064,01-12-2025,7,Yes
L2230,E040,P033,04-05-2025,7,No
L2231,E036,P072,03-09-2025,6,No
L2232,E002,P076,30-08-2025,8,No
L2233,E032,P001,09-01-2025,5,No
L2234,E049,P015,26-10-2025,7,No
L2235,E014,P069,14-04-2025,7,No
L2236,E047,P016,29-01-2025,2,No
L2237,E001,P090,24-10-2025,7,Yes
L2238,E035,P046,22-07-2025,2,Yes
L2239,E010,P083,30-07-2025,4,Yes
L2240,E029,P067,24-07-2025,5,Yes
L2241,E004,P081,22-12-2025,6,Yes
L2242,E027,P049,27-10-2025,8,No
L2243,E050,P074,09-05-2025,1,Yes
L2244,E046,P072,20-04-2025,6,Yes
L2245,E029,P063,22-11-2025,1,No
L2246,E036,P046,06-03-2025,2,Yes
L2247,E008,P027,04-12-2025,10,No
L2248,E048,P093,26-09-2025,2,No
L2249,E036,P076,22-07-2025,10,No
L2250,E002,P065,14-04-2025,2,Yes
L2251,E016,P013,29-09-2025,8,No
L2252,E037,P005,30-04-2025,7,Yes
L2253,E030,P016,24-07-2025,10,No
L2254,E033,P067,26-03-2025,3,Yes
L2255,E026,P056,14-02-2025,10,No
L2256,E033,P099,24-04-2025,1,No
L2257,E013,P030,01-04-2025,10,Yes
L2258,E029,P096,11-01-2025,10,No
L2259,E023,P016,01-10-2025,5,No
L2260,E033,P091,20-08-2025,8,No
L2261,E011,P024,31-05-2025,10,No
L2262,E008,P069,30-09-2025,5,No
L2263,E050,P044,29-08-2025,6,Yes
L2264,E022,P071,08-08-2025,1,Yes
L2265,E047,P091,02-06-2025,6,No
L2266,E039,P090,06-04-2025,1,No
L2267,E001,P018,28-02-2025,5,Yes
L2268,E020,P022,05-01-2025,4,No
L2269,E032,P041,15-11-2025,1,No
L2270,E019,P008,05-10-2025,10,Yes
L2271,E008,P040,29-01-2025,7,No
L2272,E022,P055,23-04-2025,3,No
L2273,E002,P055,14-09-2025,4,Yes
L2274,E028,P033,04-11-2025,8,Yes
L2275,E009,P078,18-11-2025,9,Yes
L2276,E024,P085,16-02-2025,9,No
L2277,E023,P059,03-05-2025,4,No
L2278,E023,P022,06-09-2025,2,No
L2279,E041,P031,16-05-2025,10,No
L2280,E010,P080,20-04-2025,8,Yes
L2281,E035,P017,26-10-2025,3,Yes
L2282,E036,P011,26-08-2025,5,No
L2283,E030,P052,18-11-2025,9,No
L2284,E018,P062,23-03-2025,9,Yes
L2285,E013,P029,01-12-2025,8,No
L2286,E013,P062,30-10-2025,7,No
L2287,E001,P041,10-07-2025,4,No
L2288,E030,P074,11-02-2025,10,No
L2289,E045,P004,09-09-2025,5,No
L2290,E001,P008,12-10-2025,2,No
L2291,E046,P036,12-12-2025,5,No
L2292,E043,P050,06-08-2025,7,Yes
L2293,E019,P004,05-05-2025,3,No
L2294,E038,P081,09-05-2025,5,Yes
L2295,E047,P087,09-12-2025,6,Yes
L2296,E022,P092,11-11-2025,4,Yes
L2297,E049,P048,03-11-2025,1,No
L2298,E005,P071,17-05-2025,4,Yes
L2299,E017,P050,28-05-2025,4,No
L2300,E030,P098,02-12-2025,1,Yes
L2301,E029,P021,02-03-2025,2,Yes
L2302,E034,P082,07-09-2025,10,Yes
L2303,E045,P077,09-05-2025,4,Yes
L2304,E014,P100,15-01-2025,10,Yes
L2305,E004,P073,04-06-2025,2,Yes
L2306,E040,P005,23-10-2025,7,Yes
L2307,E033,P081,17-12-2025,8,Yes
L2308,E014,P023,01-09-2025,1,No
L2309,E033,P024,27-04-2025,1,Yes
L2310,E013,P075,12-10-2025,7,No
L2311,E030,P078,02-09-2025,4,No
L2312,E045,P056,13-11-2025,6,Yes
L2313,E037,P088,25-03-2025,8,Yes
L2314,E018,P080,26-11-2025,10,No
L2315,E037,P083,29-09-2025,4,No
L2316,E040,P071,06-06-2025,1,No
L2317,E046,P088,31-03-2025,9,Yes
L2318,E001,P028,10-07-2025,7,No
L2319,E001,P042,31-01-2025,9,Yes
L2320,E014,P005,19-11-2025,6,No
L2321,E016,P038,24-11-2025,6,Yes
L2322,E016,P099,09-12-2025,8,Yes
L2323,E021,P078,18-06-2025,4,No
L2324,E035,P018,19-10-2025,4,Yes
L2325,E043,P017,20-03-2025,1,Yes
L2326,E024,P030,17-06-2025,10,No
L2327,E046,P058,15-05-2025,7,Yes
L2328,E035,P080,01-01-2025,1,No
L2329,E021,P062,29-07-2025,8,No
L2330,E030,P040,15-06-2025,6,Yes
L2331,E033,P014,02-10-2025,9,Yes
L2332,E034,P017,23-06-2025,1,No
L2333,E035,P006,11-01-2025,1,No
L2334,E023,P091,04-08-2025,5,Yes
L2335,E030,P066,09-01-2025,7,Yes
L2336,E042,P098,24-09-2025,10,Yes
L2337,E009,P065,26-10-2025,10,Yes
L2338,E042,P046,11-04-2025,3,No
L2339,E022,P092,03-12-2025,5,No
L2340,E022,P081,31-07-2025,3,No
L2341,E006,P016,30-08-2025,6,No
L2342,E002,P063,20-04-2025,7,Yes
L2343,E015,P044,25-07-2025,7,Yes
L2344,E037,P077,06-06-2025,9,No
L2345,E019,P029,26-01-2025,7,No
L2346,E034,P074,18-01-2025,3,No
L2347,E012,P017,08-09-2025,1,Yes
L2348,E018,P057,21-08-2025,4,No
L2349,E010,P053,25-10-2025,7,No
L2350,E028,P060,08-12-2025,4,No
L2351,E042,P027,09-04-2025,2,No
L2352,E015,P055,24-12-2025,1,Yes
L2353,E007,P028,06-07-2025,2,Yes
L2354,E037,P058,14-08-2025,2,Yes
L2355,E020,P061,18-07-2025,4,No
L2356,E043,P005,06-05-2025,10,No
L2357,E038,P023,28-03-2025,1,Yes
L2358,E005,P022,17-08-2025,10,No
L2359,E049,P011,23-06-2025,6,No
L2360,E013,P095,06-12-2025,3,Yes
L2361,E024,P069,08-10-2025,8,No
L2362,E020,P021,26-07-2025,5,Yes
L2363,E023,P068,24-06-2025,10,Yes
L2364,E022,P060,18-06-2025,1,No
L2365,E017,P037,07-04-2025,1,No
L2366,E014,P031,09-05-2025,1,No
L2367,E009,P004,06-10-2025,4,Yes
L2368,E005,P098,23-12-2025,3,Yes
L2369,E043,P074,13-07-2025,10,Yes
L2370,E043,P047,15-08-2025,5,Yes
L2371,E010,P044,16-02-2025,1,Yes
L2372,E049,P019,14-04-2025,5,Yes
L2373,E004,P014,15-05-2025,7,Yes
L2374,E035,P043,19-11-2025,10,No
L2375,E004,P026,19-12-2025,4,No
L2376,E036,P097,28-01-2025,2,No
L2377,E037,P091,31-10-2025,2,No
L2378,E030,P070,10-08-2025,1,Yes
L2379,E047,P089,10-04-2025,6,No
L2380,E004,P032,25-04-2025,6,Yes
L2381,E029,P025,09-03-2025,8,Yes
L2382,E042,P048,03-08-2025,2,No
L2383,E024,P062,01-07-2025,10,Yes
L2384,E007,P059,08-10-2025,5,No
L2385,E010,P058,09-08-2025,6,Yes
L2386,E043,P097,14-12-2025,2,No
L2387,E031,P023,30-05-2025,10,Yes
L2388,E033,P052,15-01-2025,8,Yes
L2389,E035,P091,06-05-2025,9,No
L2390,E010,P041,29-08-2025,5,No
L2391,E018,P091,04-10-2025,1,No
L2392,E011,P091,14-04-2025,5,No
L2393,E047,P078,12-05-2025,2,Yes
L2394,E023,P044,03-02-2025,9,Yes
L2395,E035,P063,08-05-2025,5,No
L2396,E004,P054,27-06-2025,2,Yes
L2397,E041,P059,27-04-2025,2,No
L2398,E028,P094,27-02-2025,2,Yes
L2399,E049,P056,16-02-2025,7,No
L2400,E018,P037,26-10-2025,4,No
L2401,E042,P076,02-10-2025,1,No
L2402,E037,P034,09-09-2025,9,Yes
L2403,E002,P001,02-05-2025,1,No
L2404,E003,P063,30-11-2025,4,No
L2405,E018,P042,16-02-2025,5,Yes
L2406,E012,P027,06-09-2025,4,Yes
L2407,E025,P027,19-03-2025,5,Yes
L2408,E050,P010,06-06-2025,9,Yes
L2409,E032,P022,05-03-2025,7,Yes
L2410,E025,P018,23-07-2025,8,Yes
L2411,E003,P087,04-04-2025,7,Yes
L2412,E014,P002,17-06-2025,4,Yes
L2413,E016,P003,06-03-2025,3,No
L2414,E049,P007,27-03-2025,10,Yes
L2415,E044,P001,15-09-2025,1,No
L2416,E032,P100,23-02-2025,5,No
L2417,E037,P003,03-07-2025,6,Yes
L2418,E013,P026,24-08-2025,4,Yes
L2419,E019,P087,05-02-2025,10,Yes
L2420,E015,P002,14-02-2025,3,No
L2421,E017,P033,31-03-2025,6,No
L2422,E018,P095,25-03-2025,7,No
L2423,E023,P023,12-11-2025,4,Yes
L2424,E001,P074,16-08-2025,6,Yes
L2425,E022,P072,23-08-2025,4,Yes
L2426,E002,P057,17-05-2025,7,No
L2427,E005,P016,31-08-2025,1,No
L2428,E038,P003,20-05-2025,8,No
L2429,E030,P056,23-02-2025,8,No
L2430,E028,P038,30-11-2025,6,Yes
L2431,E021,P061,05-12-2025,6,Yes
L2432,E004,P007,05-07-2025,5,Yes
L2433,E028,P087,15-03-2025,5,No
L2434,E030,P096,07-11-2025,2,Yes
L2435,E038,P084,24-05-2025,1,Yes
L2436,E043,P087,23-01-2025,1,Yes
L2437,E012,P017,12-08-2025,8,Yes
L2438,E012,P053,22-02-2025,6,No
L2439,E046,P034,25-11-2025,6,No
L2440,E002,P003,02-10-2025,6,Yes
L2441,E044,P072,20-05-2025,3,No
L2442,E034,P097,21-11-2025,8,Yes
L2443,E028,P090,03-05-2025,10,No
L2444,E038,P068,01-05-2025,9,No
L2445,E047,P077,05-01-2025,6,Yes
L2446,E025,P100,29-08-2025,2,No
L2447,E015,P079,07-03-2025,5,No
L2448,E034,P029,27-04-2025,7,Yes
L2449,E003,P068,23-10-2025,1,Yes
L2450,E034,P023,29-06-2025,6,Yes
L2451,E032,P060,26-08-2025,9,No
L2452,E018,P047,05-03-2025,6,No
L2453,E024,P022,28-12-2025,2,Yes
L2454,E011,P015,06-01-2025,1,No
L2455,E009,P049,23-11-2025,5,Yes
L2456,E043,P018,08-12-2025,8,Yes
L2457,E032,P068,15-04-2025,8,Yes
L2458,E031,P025,07-10-2025,5,No
L2459,E038,P058,03-03-2025,6,Yes
L2460,E036,P070,11-04-2025,2,No
L2461,E048,P084,04-08-2025,4,No
L2462,E018,P006,10-01-2025,3,No
L2463,E018,P022,29-10-2025,2,No
L2464,E020,P010,25-11-2025,1,No
L2465,E049,P047,28-12-2025,2,Yes
L2466,E034,P074,25-10-2025,9,No
L2467,E011,P012,13-03-2025,8,No
L2468,E050,P006,11-09-2025,5,No
L2469,E037,P038,27-05-2025,3,No
L2470,E002,P099,11-07-2025,4,No
L2471,E002,P027,04-06-2025,1,No
L2472,E022,P084,05-10-2025,1,No
L2473,E042,P032,08-10-2025,2,No
L2474,E009,P095,25-07-2025,6,Yes
L2475,E025,P014,23-09-2025,9,Yes
L2476,E021,P017,24-07-2025,9,No
L2477,E044,P066,08-06-2025,9,Yes
L2478,E023,P012,08-02-2025,2,No
L2479,E014,P077,27-10-2025,6,Yes
L2480,E009,P002,15-08-2025,5,Yes
L2481,E033,P088,26-06-2025,5,No
L2482,E040,P046,03-05-2025,8,No
L2483,E049,P091,12-01-2025,8,Yes
L2484,E032,P066,22-03-2025,1,Yes
L2485,E006,P070,14-05-2025,9,Yes
L2486,E032,P011,21-04-2025,9,Yes
L2487,E026,P058,27-12-2025,1,No
L2488,E048,P086,26-07-2025,5,No
L2489,E004,P027,01-07-2025,2,Yes
L2490,E012,P052,26-03-2025,10,Yes
L2491,E048,P026,12-08-2025,2,Yes
L2492,E010,P081,13-07-2025,4,No
L2493,E025,P100,25-02-2025,1,Yes
L2494,E036,P016,01-12-2025,4,No
L2495,E037,P014,10-06-2025,4,No
L2496,E029,P037,31-10-2025,2,No
L2497,E007,P021,26-07-2025,3,Yes
L2498,E024,P055,08-05-2025,6,Yes
L2499,E013,P073,17-07-2025,6,No
L2500,E030,P029,25-10-2025,3,Yes
L2501,E021,P031,09-04-2025,8,Yes
L2502,E017,P082,14-01-2025,5,No
L2503,E011,P044,02-12-2025,8,Yes
L2504,E013,P049,19-01-2025,8,Yes
L2505,E034,P006,05-09-2025,5,Yes
L2506,E023,P097,17-02-2025,1,Yes
L2507,E002,P063,15-01-2025,1,Yes
L2508,E009,P100,22-12-2025,10,No
L2509,E018,P010,15-11-2025,8,Yes
L2510,E041,P062,06-01-2025,10,Yes
L2511,E005,P057,15-04-2025,10,No
L2512,E032,P047,12-02-2025,10,No
L2513,E007,P087,30-10-2025,8,No
L2514,E003,P022,21-04-2025,5,Yes
L2515,E014,P066,27-04-2025,8,Yes
L2516,E019,P005,12-10-2025,4,No
L2517,E028,P034,17-07-2025,6,Yes
L2518,E002,P074,14-02-2025,8,No
L2519,E043,P067,07-01-2025,8,Yes
L2520,E022,P001,19-02-2025,1,No
L2521,E017,P051,25-07-2025,1,Yes
L2522,E018,P065,11-10-2025,4,Yes
L2523,E049,P089,31-03-2025,10,No
L2524,E029,P015,08-12-2025,1,No
L2525,E027,P081,16-09-2025,9,No
L2526,E001,P011,18-07-2025,1,No
L2527,E016,P074,25-07-2025,5,No
L2528,E018,P008,09-11-2025,9,Yes
L2529,E015,P071,05-07-2025,5,Yes
L2530,E008,P076,16-08-2025,7,No
L2531,E049,P085,01-06-2025,5,Yes
L2532,E032,P079,04-02-2025,6,No
L2533,E025,P036,04-09-2025,7,Yes
L2534,E003,P095,15-09-2025,8,Yes
L2535,E010,P060,16-09-2025,4,Yes
L2536,E003,P029,15-02-2025,6,Yes
L2537,E017,P029,06-06-2025,7,No
L2538,E002,P045,07-12-2025,6,Yes
L2539,E008,P059,19-11-2025,6,No
