Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L1979,E005,P068,2025-02-22,7.0,Yes
L1980,E044,P055,2025-02-21,9.0,Yes
L1982,E009,P100,2025-02-26,2.0,No
L1983,E039,P028,2025-01-03,9.0,No
L1984,E004,P077,2025-05-11,1.0,Yes
L1985,E038,P087,2025-01-23,8.0,Yes
L1986,E025,P087,2025-07-11,4.0,No
L1987,E047,P087,2025-04-08,8.0,No
L1988,E031,P014,2025-10-08,6.0,No
L1989,E031,P097,2025-07-17,2.0,No
L1991,E032,P081,2025-02-15,9.0,Yes
L1992,E041,P046,2025-11-26,1.0,No
L1993,E029,P086,2025-04-27,10.0,Yes
L1995,E030,P041,2025-04-13,6.0,No
L1996,E021,P082,2025-03-14,6.0,No
L1997,E016,P059,2025-10-07,6.0,Yes
L1998,E007,P055,2025-09-04,2.0,No
L2000,E041,P022,2025-03-24,4.0,No
L2001,E013,P034,2025-11-27,7.0,Yes
L2003,E048,P040,2025-04-16,8.0,No
L2004,E002,P009,2025-05-28,8.0,Yes
L2005,E042,P074,2025-05-30,7.0,No
L2006,E014,P002,2025-12-26,10.0,No
L2007,E023,P084,2025-01-09,4.0,No
L2008,E033,P085,2025-05-12,7.0,Yes
L2009,E049,P057,2025-03-05,1.0,Yes
L2010,E018,P001,2025-01-31,7.0,Yes
L2011,E009,P044,2025-07-05,4.0,Yes
L2012,E038,P017,2025-11-30,10.0,Yes
L2013,E005,P056,2025-04-12,9.0,No
L2014,E028,P087,2025-10-15,4.0,No
L2015,E020,P010,2025-04-25,7.0,No
L2016,E040,P033,2025-05-12,2.0,Yes
L2017,E029,P010,2025-05-28,4.0,Yes
L2018,E043,P010,2025-07-21,9.0,Yes
L2019,E035,P090,2025-11-16,6.0,No
L2020,E008,P011,2025-01-28,9.0,No
L2021,E048,P009,2025-02-04,4.0,No
L2023,E008,P042,2025-07-17,1.0,No
L2024,E040,P089,2025-08-24,1.0,No
L2025,E033,P041,2025-03-03,5.0,No
L2026,E027,P081,2025-09-12,7.0,No
L2027,E045,P063,2025-03-04,4.0,No
L2029,E008,P050,2025-07-23,1.0,No
L2030,E019,P059,2025-11-21,1.0,No
L2031,E002,P060,2025-11-11,1.0,No
L2033,E036,P091,2025-05-02,9.0,No
L2034,E027,P017,2025-06-10,6.0,Yes
L2035,E006,P083,2025-07-24,7.0,No
L2036,E021,P037,2025-11-20,9.0,Yes
L2037,E001,P064,2025-04-02,3.0,Yes
L2038,E049,P074,2025-01-21,4.0,Yes
L2039,E003,P054,2025-05-11,10.0,No
L2040,E032,P097,2025-02-11,7.0,No
L2043,E036,P067,2025-11-16,3.0,Yes
L2044,E016,P060,2025-06-01,10.0,No
L2045,E016,P088,2025-08-06,2.0,No
L2047,E016,P031,2025-02-17,5.0,Yes
L2048,E001,P094,2025-07-17,10.0,No
L2049,E003,P017,2025-01-30,8.0,No
L2050,E003,P082,2025-11-11,10.0,Yes
L2051,E026,P086,2025-04-03,3.0,No
L2052,E004,P099,2025-07-30,10.0,Yes
L2053,E041,P064,2025-09-22,9.0,No
L2054,E029,P031,2025-09-14,8.0,No
L2056,E018,P093,2025-08-15,1.0,No
L2057,E009,P026,2025-12-27,9.0,No
L2058,E043,P026,2025-03-14,2.0,No
L2060,E002,P019,2025-11-27,5.0,Yes
L2061,E026,P085,2025-06-15,4.0,Yes
L2062,E011,P081,2025-01-29,2.0,Yes
L2063,E046,P005,2025-02-23,8.0,No
L2065,E007,P002,2025-08-02,3.0,Yes
L2066,E050,P062,2025-06-06,1.0,No
L2067,E034,P068,2025-05-02,4.0,No
L2068,E038,P050,2025-05-03,2.0,No
L2069,E005,P011,2025-12-12,5.0,No
L2070,E021,P017,2025-12-20,5.0,No
L2071,E031,P092,2025-05-10,7.0,No
L2072,E028,P047,2025-09-22,5.0,No
L2073,E002,P035,2025-10-20,10.0,No
L2074,E039,P066,2025-08-30,2.0,Yes
L2075,E005,P099,2025-03-31,9.0,No
L2076,E013,P061,2025-04-17,8.0,Yes
L2078,E042,P054,2025-07-14,7.0,No
L2079,E024,P078,2025-07-26,6.0,No
L2080,E007,P068,2025-10-09,7.0,Yes
L2082,E004,P085,2025-06-19,2.0,No
L2083,E021,P052,2025-09-25,1.0,Yes
L2084,E039,P022,2025-08-26,8.0,No
L2085,E020,P020,2025-12-31,1.0,Yes
L2086,E002,P033,2025-06-23,7.0,Yes
L2087,E014,P013,2025-06-20,5.0,Yes
L2088,E036,P077,2025-01-13,1.0,No
L2089,E030,P070,2025-05-09,9.0,Yes
L2091,E020,P017,2025-08-14,9.0,No
L2092,E005,P022,2025-06-13,3.0,Yes
L2093,E016,P031,2025-10-28,5.0,Yes
L2094,E042,P087,2025-12-12,5.0,Yes
L2095,E005,P016,2025-02-20,9.0,No
L2096,E004,P093,2025-08-29,8.0,Yes
L2097,E020,P036,2025-12-29,2.0,No
L2098,E046,P091,2025-01-26,2.0,Yes
L2099,E026,P035,2025-07-30,6.0,Yes
L2100,E049,P074,2025-06-14,10.0,No
L2101,E045,P096,2025-02-05,6.0,Yes
L2102,E044,P100,2025-12-23,7.0,No
L2103,E029,P060,2025-01-10,2.0,Yes
L2104,E038,P027,2025-12-14,5.0,No
L2105,E032,P044,2025-12-04,3.0,No
L2106,E047,P053,2025-12-02,1.0,No
L2107,E007,P010,2025-03-10,8.0,Yes
L2108,E031,P073,2025-04-16,9.0,Yes
L2109,E013,P092,2025-09-05,5.0,No
L2110,E046,P008,2025-07-18,4.0,No
L2111,E032,P099,2025-12-14,9.0,Yes
L2112,E045,P007,2025-09-04,2.0,Yes
L2113,E030,P003,2025-03-03,4.0,No
L2114,E024,P066,2025-08-28,3.0,No
L2115,E042,P078,2025-03-25,3.0,No
L2116,E021,P060,2025-11-23,10.0,No
L2117,E023,P062,2025-06-12,6.0,Yes
L2118,E044,P087,2025-01-21,2.0,No
L2119,E033,P050,2025-06-18,2.0,No
L2120,E036,P080,2025-09-15,2.0,No
L2121,E018,P078,2025-01-23,6.0,Yes
L2122,E026,P046,2025-04-11,3.0,No
L2123,E018,P074,2025-01-05,3.0,Yes
L2124,E031,P094,2025-05-10,7.0,Yes
L2125,E024,P043,2025-08-02,2.0,Yes
L2126,E015,P050,2025-01-27,6.0,No
L2127,E006,P099,2025-12-11,8.0,No
L2128,E039,P015,2025-11-19,4.0,No
L2129,E036,P005,2025-02-23,8.0,Yes
L2130,E046,P005,2025-06-11,10.0,Yes
L2131,E031,P031,2025-09-18,2.0,No
L2132,E047,P025,2025-01-03,7.0,No
L2133,E029,P085,2025-05-20,5.0,Yes
L2134,E047,P074,2025-10-31,9.0,Yes
L2135,E040,P037,2026-01-01,6.0,No
L2136,E026,P073,2025-10-02,6.0,Yes
L2137,E020,P042,2025-07-04,4.0,Yes
L2139,E033,P081,2025-05-24,7.0,Yes
L2140,E001,P050,2025-06-09,8.0,Yes
L2141,E013,P017,2025-05-31,1.0,No
L2142,E018,P018,2025-09-30,1.0,No
L2143,E037,P082,2025-01-29,4.0,No
L2144,E007,P010,2025-01-05,7.0,Yes
L2145,E044,P002,2025-02-05,7.0,Yes
L2146,E032,P076,2025-12-31,5.0,No
L2147,E021,P019,2025-12-09,7.0,No
L2148,E020,P088,2025-08-02,3.0,No
L2149,E049,P021,2025-04-26,10.0,Yes
L2150,E039,P083,2025-06-20,7.0,Yes
L2151,E037,P055,2025-06-18,10.0,Yes
L2152,E023,P036,2025-06-17,8.0,Yes
L2153,E014,P090,2025-04-16,6.0,No
L2154,E035,P098,2025-04-11,10.0,Yes
L2155,E046,P055,2025-04-13,6.0,Yes
L2157,E009,P016,2025-12-30,6.0,Yes
L2158,E028,P007,2025-03-02,8.0,No
L2159,E019,P064,2025-11-25,9.0,Yes
L2160,E015,P033,2025-11-06,5.0,No
L2161,E006,P020,2025-04-25,9.0,Yes
L2163,E047,P016,2025-08-13,8.0,No
L2164,E003,P061,2025-09-19,5.0,Yes
L2165,E050,P070,2025-10-27,10.0,Yes
L2166,E030,P001,2025-06-28,5.0,No
L2167,E028,P088,2025-04-24,6.0,No
L2168,E019,P016,2025-06-29,4.0,No
L2170,E048,P015,2025-08-18,7.0,No
L2171,E048,P048,2025-10-15,1.0,Yes
L2172,E005,P015,2025-08-21,2.0,No
L2173,E001,P091,2025-03-10,10.0,No
L2175,E047,P085,2025-01-06,3.0,No
L2176,E014,P081,2025-01-01,9.0,No
L2177,E020,P031,2025-01-20,4.0,No
L2178,E047,P009,2025-02-19,2.0,No
L2179,E008,P044,2025-10-18,2.0,No
L2180,E016,P080,2025-10-16,9.0,No
L2181,E006,P028,2025-05-08,1.0,Yes
L2182,E042,P009,2025-12-05,2.0,No
L2183,E003,P090,2025-03-10,7.0,Yes
L2184,E049,P022,2025-05-02,1.0,Yes
L2186,E040,P098,2025-06-08,3.0,No
L2187,E015,P051,2025-09-22,3.0,Yes
L2189,E043,P099,2025-01-24,5.0,Yes
L2190,E044,P005,2025-03-30,1.0,Yes
L2191,E050,P070,2025-03-27,2.0,No
L2192,E047,P044,2025-07-09,9.0,Yes
L2193,E038,P052,2025-03-01,9.0,No
L2194,E039,P085,2025-03-06,8.0,No
L2195,E016,P062,2025-03-29,2.0,No
L2196,E036,P011,2025-02-05,7.0,Yes
L2197,E044,P096,2025-10-14,4.0,No
L2198,E014,P093,2025-02-20,8.0,Yes
L2199,E043,P020,2025-05-23,8.0,No
L2200,E019,P004,2025-04-28,1.0,Yes
L2201,E023,P016,2025-09-08,6.0,Yes
L2202,E050,P056,2025-01-23,10.0,No
L2203,E027,P020,2025-09-15,2.0,Yes
L2205,E007,P051,2025-01-21,7.0,Yes
L2206,E007,P069,2025-09-11,6.0,No
L2208,E044,P079,2025-03-02,1.0,No
L2209,E035,P037,2025-01-10,9.0,Yes
L2210,E049,P051,2025-03-24,2.0,Yes
L2211,E006,P035,2025-03-26,4.0,Yes
L2212,E009,P083,2025-12-27,7.0,No
L2213,E047,P083,2025-06-26,1.0,Yes
L2214,E014,P016,2025-09-05,5.0,Yes
L2215,E031,P052,2025-11-25,6.0,No
L2216,E029,P030,2025-05-11,9.0,No
L2217,E040,P003,2025-07-27,1.0,Yes
L2218,E009,P098,2025-01-12,2.0,Yes
L2219,E029,P076,2025-08-18,6.0,Yes
L2220,E004,P094,2025-06-28,1.0,Yes
L2221,E047,P021,2025-04-07,8.0,No
L2222,E026,P052,2025-07-09,8.0,Yes
L2223,E001,P087,2025-09-15,3.0,Yes
L2224,E041,P016,2025-01-16,3.0,Yes
L2225,E026,P007,2025-07-27,7.0,No
L2226,E031,P033,2025-01-21,5.0,Yes
L2227,E045,P074,2025-05-25,2.0,No
L2228,E015,P060,2025-12-30,4.0,No
L2229,E013,P064,2025-12-01,7.0,Yes
L2230,E040,P033,2025-05-04,7.0,No
L2231,E036,P072,2025-09-03,6.0,No
L2232,E002,P076,2025-08-30,8.0,No
L2233,E032,P001,2025-01-09,5.0,No
L2234,E049,P015,2025-10-26,7.0,No
L2235,E014,P069,2025-04-14,7.0,No
L2236,E047,P016,2025-01-29,2.0,No
L2237,E001,P090,2025-10-24,7.0,Yes
L2238,E035,P046,2025-07-22,2.0,Yes
L2240,E029,P067,2025-07-24,5.0,Yes
L2241,E004,P081,2025-12-22,6.0,Yes
L2243,E050,P074,2025-05-09,1.0,Yes
L2244,E046,P072,2025-04-20,6.0,Yes
L2245,E029,P063,2025-11-22,1.0,No
L2246,E036,P046,2025-03-06,2.0,Yes
L2247,E008,P027,2025-12-04,10.0,No
L2248,E048,P093,2025-09-26,2.0,No
L2249,E036,P076,2025-07-22,10.0,No
L2250,E002,P065,2025-04-14,2.0,Yes
L2251,E016,P013,2025-09-29,8.0,No
L2252,E037,P005,2025-04-30,7.0,Yes
L2253,E030,P016,2025-07-24,10.0,No
L2254,E033,P067,2025-03-26,3.0,Yes
L2255,E026,P056,2025-02-14,10.0,No
L2256,E033,P099,2025-04-24,1.0,No
L2257,E013,P030,2025-04-01,10.0,Yes
L2258,E029,P096,2025-01-11,10.0,No
L2259,E023,P016,2025-10-01,5.0,No
L2260,E033,P091,2025-08-20,8.0,No
L2261,E011,P024,2025-05-31,10.0,No
L2262,E008,P069,2025-09-30,5.0,No
L2263,E050,P044,2025-08-29,6.0,Yes
L2265,E047,P091,2025-06-02,6.0,No
L2266,E039,P090,2025-04-06,1.0,No
L2267,E001,P018,2025-02-28,5.0,Yes
L2268,E020,P022,2025-01-05,4.0,No
L2269,E032,P041,2025-11-15,1.0,No
L2270,E019,P008,2025-10-05,10.0,Yes
L2271,E008,P040,2025-01-29,7.0,No
L2273,E002,P055,2025-09-14,4.0,Yes
L2274,E028,P033,2025-11-04,8.0,Yes
L2275,E009,P078,2025-11-18,9.0,Yes
L2276,E024,P085,2025-02-16,9.0,No
L2277,E023,P059,2025-05-03,4.0,No
L2278,E023,P022,2025-09-06,2.0,No
L2279,E041,P031,2025-05-16,10.0,No
L2281,E035,P017,2025-10-26,3.0,Yes
L2282,E036,P011,2025-08-26,5.0,No
L2283,E030,P052,2025-11-18,9.0,No
L2284,E018,P062,2025-03-23,9.0,Yes
L2286,E013,P062,2025-10-30,7.0,No
L2287,E001,P041,2025-07-10,4.0,No
L2288,E030,P074,2025-02-11,10.0,No
L2289,E045,P004,2025-09-09,5.0,No
L2290,E001,P008,2025-10-12,2.0,No
L2291,E046,P036,2025-12-12,5.0,No
L2292,E043,P050,2025-08-06,7.0,Yes
L2293,E019,P004,2025-05-05,3.0,No
L2294,E038,P081,2025-05-09,5.0,Yes
L2295,E047,P087,2025-12-09,6.0,Yes
L2297,E049,P048,2025-11-03,1.0,No
L2298,E005,P071,2025-05-17,4.0,Yes
L2300,E030,P098,2025-12-02,1.0,Yes
L2301,E029,P021,2025-03-02,2.0,Yes
L2302,E034,P082,2025-09-07,10.0,Yes
L2303,E045,P077,2025-05-09,4.0,Yes
L2304,E014,P100,2025-01-15,10.0,Yes
L2305,E004,P073,2025-06-04,2.0,Yes
L2306,E040,P005,2025-10-23,7.0,Yes
L2307,E033,P081,2025-12-17,8.0,Yes
L2309,E033,P024,2025-04-27,1.0,Yes
L2310,E013,P075,2025-10-12,7.0,No
L2311,E030,P078,2025-09-02,4.0,No
L2312,E045,P056,2025-11-13,6.0,Yes
L2313,E037,P088,2025-03-25,8.0,Yes
L2314,E018,P080,2025-11-26,10.0,No
L2315,E037,P083,2025-09-29,4.0,No
L2316,E040,P071,2025-06-06,1.0,No
L2317,E046,P088,2025-03-31,9.0,Yes
L2318,E001,P028,2025-07-10,7.0,No
L2319,E001,P042,2025-01-31,9.0,Yes
L2320,E014,P005,2025-11-19,6.0,No
L2321,E016,P038,2025-11-24,6.0,Yes
L2322,E016,P099,2025-12-09,8.0,Yes
L2323,E021,P078,2025-06-18,4.0,No
L2324,E035,P018,2025-10-19,4.0,Yes
L2325,E043,P017,2025-03-20,1.0,Yes
L2326,E024,P030,2025-06-17,10.0,No
L2327,E046,P058,2025-05-15,7.0,Yes
L2328,E035,P080,2025-01-01,1.0,No
L2329,E021,P062,2025-07-29,8.0,No
L2330,E030,P040,2025-06-15,6.0,Yes
L2331,E033,P014,2025-10-02,9.0,Yes
L2332,E034,P017,2025-06-23,1.0,No
L2333,E035,P006,2025-01-11,1.0,No
L2334,E023,P091,2025-08-04,5.0,Yes
L2335,E030,P066,2025-01-09,7.0,Yes
L2336,E042,P098,2025-09-24,10.0,Yes
L2337,E009,P065,2025-10-26,10.0,Yes
L2338,E042,P046,2025-04-11,3.0,No
L2341,E006,P016,2025-08-30,6.0,No
L2342,E002,P063,2025-04-20,7.0,Yes
L2343,E015,P044,2025-07-25,7.0,Yes
L2344,E037,P077,2025-06-06,9.0,No
L2346,E034,P074,2025-01-18,3.0,No
L2348,E018,P057,2025-08-21,4.0,No
L2350,E028,P060,2025-12-08,4.0,No
L2351,E042,P027,2025-04-09,2.0,No
L2352,E015,P055,2025-12-24,1.0,Yes
L2353,E007,P028,2025-07-06,2.0,Yes
L2354,E037,P058,2025-08-14,2.0,Yes
L2355,E020,P061,2025-07-18,4.0,No
L2356,E043,P005,2025-05-06,10.0,No
L2358,E005,P022,2025-08-17,10.0,No
L2359,E049,P011,2025-06-23,6.0,No
L2360,E013,P095,2025-12-06,3.0,Yes
L2361,E024,P069,2025-10-08,8.0,No
L2362,E020,P021,2025-07-26,5.0,Yes
L2363,E023,P068,2025-06-24,10.0,Yes
L2366,E014,P031,2025-05-09,1.0,No
L2367,E009,P004,2025-10-06,4.0,Yes
L2368,E005,P098,2025-12-23,3.0,Yes
L2369,E043,P074,2025-07-13,10.0,Yes
L2370,E043,P047,2025-08-15,5.0,Yes
L2372,E049,P019,2025-04-14,5.0,Yes
L2373,E004,P014,2025-05-15,7.0,Yes
L2374,E035,P043,2025-11-19,10.0,No
L2375,E004,P026,2025-12-19,4.0,No
L2376,E036,P097,2025-01-28,2.0,No
L2377,E037,P091,2025-10-31,2.0,No
L2378,E030,P070,2025-08-10,1.0,Yes
L2379,E047,P089,2025-04-10,6.0,No
L2380,E004,P032,2025-04-25,6.0,Yes
L2381,E029,P025,2025-03-09,8.0,Yes
L2382,E042,P048,2025-08-03,2.0,No
L2383,E024,P062,2025-07-01,10.0,Yes
L2384,E007,P059,2025-10-08,5.0,No
L2386,E043,P097,2025-12-14,2.0,No
L2388,E033,P052,2025-01-15,8.0,Yes
L2389,E035,P091,2025-05-06,9.0,No
L2391,E018,P091,2025-10-04,1.0,No
L2392,E011,P091,2025-04-14,5.0,No
L2393,E047,P078,2025-05-12,2.0,Yes
L2394,E023,P044,2025-02-03,9.0,Yes
L2395,E035,P063,2025-05-08,5.0,No
L2396,E004,P054,2025-06-27,2.0,Yes
L2397,E041,P059,2025-04-27,2.0,No
L2398,E028,P094,2025-02-27,2.0,Yes
L2399,E049,P056,2025-02-16,7.0,No
L2400,E018,P037,2025-10-26,4.0,No
L2401,E042,P076,2025-10-02,1.0,No
L2402,E037,P034,2025-09-09,9.0,Yes
L2403,E002,P001,2025-05-02,1.0,No
L2404,E003,P063,2025-11-30,4.0,No
L2405,E018,P042,2025-02-16,5.0,Yes
L2407,E025,P027,2025-03-19,5.0,Yes
L2408,E050,P010,2025-06-06,9.0,Yes
L2409,E032,P022,2025-03-05,7.0,Yes
L2410,E025,P018,2025-07-23,8.0,Yes
L2411,E003,P087,2025-04-04,7.0,Yes
L2412,E014,P002,2025-06-17,4.0,Yes
L2413,E016,P003,2025-03-06,3.0,No
L2414,E049,P007,2025-03-27,10.0,Yes
L2415,E044,P001,2025-09-15,1.0,No
L2416,E032,P100,2025-02-23,5.0,No
L2417,E037,P003,2025-07-03,6.0,Yes
L2418,E013,P026,2025-08-24,4.0,Yes
L2419,E019,P087,2025-02-05,10.0,Yes
L2420,E015,P002,2025-02-14,3.0,No
L2422,E018,P095,2025-03-25,7.0,No
L2424,E001,P074,2025-08-16,6.0,Yes
L2426,E002,P057,2025-05-17,7.0,No
L2427,E005,P016,2025-08-31,1.0,No
L2428,E038,P003,2025-05-20,8.0,No
L2429,E030,P056,2025-02-23,8.0,No
L2430,E028,P038,2025-11-30,6.0,Yes
L2431,E021,P061,2025-12-05,6.0,Yes
L2432,E004,P007,2025-07-05,5.0,Yes
L2433,E028,P087,2025-03-15,5.0,No
L2434,E030,P096,2025-11-07,2.0,Yes
L2435,E038,P084,2025-05-24,1.0,Yes
L2436,E043,P087,2025-01-23,1.0,Yes
L2439,E046,P034,2025-11-25,6.0,No
L2440,E002,P003,2025-10-02,6.0,Yes
L2441,E044,P072,2025-05-20,3.0,No
L2442,E034,P097,2025-11-21,8.0,Yes
L2443,E028,P090,2025-05-03,10.0,No
L2444,E038,P068,2025-05-01,9.0,No
L2445,E047,P077,2025-01-05,6.0,Yes
L2446,E025,P100,2025-08-29,2.0,No
L2447,E015,P079,2025-03-07,5.0,No
L2449,E003,P068,2025-10-23,1.0,Yes
L2451,E032,P060,2025-08-26,9.0,No
L2452,E018,P047,2025-03-05,6.0,No
L2453,E024,P022,2025-12-28,2.0,Yes
L2454,E011,P015,2025-01-06,1.0,No
L2456,E043,P018,2025-12-08,8.0,Yes
L2457,E032,P068,2025-04-15,8.0,Yes
L2458,E031,P025,2025-10-07,5.0,No
L2459,E038,P058,2025-03-03,6.0,Yes
L2460,E036,P070,2025-04-11,2.0,No
L2461,E048,P084,2025-08-04,4.0,No
L2462,E018,P006,2025-01-10,3.0,No
L2463,E018,P022,2025-10-29,2.0,No
L2464,E020,P010,2025-11-25,1.0,No
L2465,E049,P047,2025-12-28,2.0,Yes
L2466,E034,P074,2025-10-25,9.0,No
L2467,E011,P012,2025-03-13,8.0,No
L2468,E050,P006,2025-09-11,5.0,No
L2469,E037,P038,2025-05-27,3.0,No
L2470,E002,P099,2025-07-11,4.0,No
L2471,E002,P027,2025-06-04,1.0,No
L2473,E042,P032,2025-10-08,2.0,No
L2474,E009,P095,2025-07-25,6.0,Yes
L2475,E025,P014,2025-09-23,9.0,Yes
L2476,E021,P017,2025-07-24,9.0,No
L2477,E044,P066,2025-06-08,9.0,Yes
L2478,E023,P012,2025-02-08,2.0,No
L2479,E014,P077,2025-10-27,6.0,Yes
L2480,E009,P002,2025-08-15,5.0,Yes
L2481,E033,P088,2025-06-26,5.0,No
L2482,E040,P046,2025-05-03,8.0,No
L2483,E049,P091,2025-01-12,8.0,Yes
L2484,E032,P066,2025-03-22,1.0,Yes
L2485,E006,P070,2025-05-14,9.0,Yes
L2486,E032,P011,2025-04-21,9.0,Yes
L2487,E026,P058,2025-12-27,1.0,No
L2488,E048,P086,2025-07-26,5.0,No
L2489,E004,P027,2025-07-01,2.0,Yes
L2491,E048,P026,2025-08-12,2.0,Yes
L2493,E025,P100,2025-02-25,1.0,Yes
L2494,E036,P016,2025-12-01,4.0,No
L2495,E037,P014,2025-06-10,4.0,No
L2496,E029,P037,2025-10-31,2.0,No
L2497,E007,P021,2025-07-26,3.0,Yes
L2498,E024,P055,2025-05-08,6.0,Yes
L2499,E013,P073,2025-07-17,6.0,No
L2501,E021,P031,2025-04-09,8.0,Yes
L2503,E011,P044,2025-12-02,8.0,Yes
L2505,E034,P006,2025-09-05,5.0,Yes
L2506,E023,P097,2025-02-17,1.0,Yes
L2507,E002,P063,2025-01-15,1.0,Yes
L2508,E009,P100,2025-12-22,10.0,No
L2509,E018,P010,2025-11-15,8.0,Yes
L2510,E041,P062,2025-01-06,10.0,Yes
L2511,E005,P057,2025-04-15,10.0,No
L2512,E032,P047,2025-02-12,10.0,No
L2513,E007,P087,2025-10-30,8.0,No
L2514,E003,P022,2025-04-21,5.0,Yes
L2515,E014,P066,2025-04-27,8.0,Yes
L2516,E019,P005,2025-10-12,4.0,No
L2517,E028,P034,2025-07-17,6.0,Yes
L2518,E002,P074,2025-02-14,8.0,No
L2519,E043,P067,2025-01-07,8.0,Yes
L2522,E018,P065,2025-10-11,4.0,Yes
L2523,E049,P089,2025-03-31,10.0,No
L2524,E029,P015,2025-12-08,1.0,No
L2525,E027,P081,2025-09-16,9.0,No
L2526,E001,P011,2025-07-18,1.0,No
L2527,E016,P074,2025-07-25,5.0,No
L2528,E018,P008,2025-11-09,9.0,Yes
L2529,E015,P071,2025-07-05,5.0,Yes
L2530,E008,P076,2025-08-16,7.0,No
L2531,E049,P085,2025-06-01,5.0,Yes
L2532,E032,P079,2025-02-04,6.0,No
L2533,E025,P036,2025-09-04,7.0,Yes
L2534,E003,P095,2025-09-15,8.0,Yes
L2538,E002,P045,2025-12-07,6.0,Yes
L2539,E008,P059,2025-11-19,6.0,No
L2541,E011,P096,2025-12-14,6.0,No
L2543,E018,P095,2025-08-09,5.0,No
L2544,E036,P053,2025-08-10,10.0,Yes
L2546,E021,P033,2025-07-20,6.0,Yes
L2547,E041,P020,2025-09-28,7.0,Yes
L2548,E046,P075,2025-08-05,3.0,Yes
L2550,E041,P091,2025-12-07,9.0,No
L2551,E005,P018,2025-12-06,5.0,No
L2552,E020,P022,2025-01-04,4.0,No
L2553,E048,P027,2025-10-15,1.0,Yes
L2554,E031,P072,2025-01-23,4.0,No
L2555,E008,P012,2025-06-13,7.0,Yes
L2556,E016,P042,2025-07-17,9.0,Yes
L2557,E050,P098,2025-04-09,6.0,Yes
L2558,E024,P086,2025-02-09,9.0,Yes
L2559,E004,P056,2025-04-11,3.0,No
L2561,E042,P089,2025-08-24,5.0,Yes
L2562,E003,P088,2025-05-13,7.0,No
L2563,E027,P077,2025-09-02,9.0,No
L2564,E036,P090,2025-05-11,8.0,Yes
L2565,E038,P032,2025-02-27,5.0,No
L2566,E019,P091,2025-02-19,8.0,No
L2568,E038,P032,2025-12-27,9.0,No
L2570,E004,P021,2025-10-19,1.0,Yes
L2571,E041,P022,2025-06-08,4.0,Yes
L2572,E019,P002,2025-04-17,3.0,Yes
L2573,E016,P025,2025-07-13,8.0,Yes
L2574,E023,P011,2025-08-15,1.0,No
L2575,E048,P089,2025-09-01,3.0,Yes
L2577,E028,P078,2025-05-24,1.0,No
L2578,E041,P053,2025-07-05,7.0,No
L2579,E037,P054,2025-03-30,6.0,Yes
L2580,E050,P083,2025-08-31,3.0,Yes
L2581,E014,P090,2025-07-25,4.0,Yes
L2582,E021,P024,2025-07-21,6.0,Yes
L2583,E042,P009,2025-02-10,3.0,Yes
L2584,E044,P031,2025-10-24,9.0,No
L2585,E044,P041,2025-03-20,2.0,No
L2586,E042,P030,2025-07-14,4.0,No
L2587,E011,P073,2025-11-28,9.0,Yes
L2588,E036,P063,2025-03-05,8.0,No
L2589,E011,P009,2025-05-10,6.0,Yes
L2590,E016,P018,2025-12-12,2.0,Yes
L2591,E048,P030,2025-12-13,4.0,Yes
L2592,E044,P082,2025-06-30,9.0,No
L2593,E014,P030,2025-09-27,2.0,No
L2594,E011,P011,2025-10-13,6.0,Yes
L2595,E005,P079,2025-01-20,7.0,No
L2596,E046,P011,2025-12-02,7.0,No
L2597,E043,P096,2025-10-13,1.0,Yes
L2598,E018,P061,2025-12-18,3.0,No
L2599,E007,P036,2025-08-18,6.0,No
L2600,E004,P076,2025-01-30,2.0,Yes
L2601,E039,P018,2025-06-24,6.0,No
L2602,E011,P058,2025-12-20,9.0,No
L2603,E024,P068,2025-08-13,8.0,Yes
L2604,E033,P052,2025-03-15,6.0,Yes
L2605,E042,P047,2025-11-20,6.0,Yes
L2606,E018,P050,2025-12-25,5.0,No
L2607,E040,P028,2025-05-23,9.0,Yes
L2608,E039,P019,2025-08-04,9.0,No
L2609,E035,P096,2025-11-17,10.0,No
L2610,E011,P027,2025-07-13,6.0,Yes
L2611,E033,P096,2025-10-08,4.0,Yes
L2612,E009,P072,2025-02-04,5.0,Yes
L2613,E037,P074,2025-01-29,9.0,Yes
L2614,E007,P011,2025-01-25,7.0,No
L2615,E036,P035,2025-04-02,8.0,Yes
L2616,E020,P100,2025-09-02,10.0,No
L2617,E042,P066,2025-04-03,5.0,Yes
L2618,E011,P024,2025-08-30,1.0,No
L2619,E048,P042,2025-09-06,4.0,No
L2620,E002,P031,2025-03-25,10.0,No
L2621,E018,P072,2025-01-14,7.0,No
L2622,E016,P031,2025-05-01,10.0,Yes
L2623,E013,P048,2025-04-30,7.0,No
L2624,E041,P033,2025-03-25,8.0,Yes
L2625,E037,P094,2025-05-28,1.0,Yes
L2627,E039,P094,2025-07-11,8.0,No
L2628,E024,P033,2025-06-07,1.0,Yes
L2629,E047,P072,2025-03-07,2.0,Yes
L2631,E045,P087,2025-06-30,6.0,No
L2632,E008,P004,2025-06-22,7.0,Yes
L2633,E016,P044,2025-10-01,1.0,No
L2634,E004,P020,2025-07-30,9.0,No
L2635,E004,P063,2025-02-25,7.0,Yes
L2636,E015,P099,2025-11-15,2.0,Yes
L2638,E025,P097,2025-06-25,10.0,No
